latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
6.63199,100.31693,333.3,0.41,0.37,2021-03-09,06:30,N,nominal,1.0NRT,303.4,3.7,D
9.31647,104.91061,330.6,0.48,0.4,2021-03-09,06:30,N,nominal,1.0NRT,298.4,5,D
9.55873,105.4293,335.9,0.52,0.41,2021-03-09,06:30,N,nominal,1.0NRT,299.6,4.3,D
8.51829,98.51447,333.7,0.46,0.39,2021-03-09,06:30,N,nominal,1.0NRT,305.6,4.7,D
10.13201,108.56615,336.7,0.55,0.51,2021-03-09,06:30,N,nominal,1.0NRT,294.4,3,D
9.77979,105.08698,332.7,0.5,0.41,2021-03-09,06:30,N,low,1.0NRT,302.9,4.8,D
9.79725,105.07524,336.9,0.5,0.41,2021-03-09,06:30,N,nominal,1.0NRT,299.6,3.7,D
9.79661,105.0707,336.4,0.5,0.41,2021-03-09,06:30,N,nominal,1.0NRT,298.6,3.7,D
9.89128,105.60394,345.7,0.53,0.42,2021-03-09,06:30,N,nominal,1.0NRT,302.2,8.8,D
9.90648,105.57206,330.5,0.53,0.42,2021-03-09,06:30,N,nominal,1.0NRT,298.4,3.9,D
8.81109,98.29031,333.8,0.46,0.39,2021-03-09,06:30,N,low,1.0NRT,304.1,5.5,D
9.91242,105.5861,337,0.53,0.42,2021-03-09,06:30,N,nominal,1.0NRT,298.9,8,D
9.91301,105.5827,338.9,0.53,0.42,2021-03-09,06:30,N,nominal,1.0NRT,298.8,5.8,D
9.91865,105.53738,331.6,0.53,0.42,2021-03-09,06:30,N,nominal,1.0NRT,301.3,2.9,D
9.93422,105.56485,332.5,0.53,0.42,2021-03-09,06:30,N,nominal,1.0NRT,300.2,3.6,D
9.92956,105.53091,331.2,0.53,0.42,2021-03-09,06:30,N,nominal,1.0NRT,299.2,4.4,D
9.95001,105.62232,339.1,0.54,0.42,2021-03-09,06:30,N,nominal,1.0NRT,299.8,5.6,D
9.93195,105.49123,338,0.53,0.42,2021-03-09,06:30,N,nominal,1.0NRT,299.6,5.9,D
9.91796,105.36189,330.6,0.52,0.41,2021-03-09,06:30,N,nominal,1.0NRT,298.3,4.7,D
9.93233,105.43741,348,0.52,0.42,2021-03-09,06:30,N,nominal,1.0NRT,300.4,11.4,D
9.92717,105.2886,334.2,0.51,0.41,2021-03-09,06:30,N,nominal,1.0NRT,299.4,5.4,D
9.92651,105.28392,333.7,0.51,0.41,2021-03-09,06:30,N,nominal,1.0NRT,299.6,5,D
9.97317,105.42195,330.6,0.52,0.42,2021-03-09,06:30,N,nominal,1.0NRT,297.3,2.9,D
10.00018,105.58542,333.8,0.53,0.42,2021-03-09,06:30,N,nominal,1.0NRT,300,3.3,D
9.99949,105.58054,332.8,0.53,0.42,2021-03-09,06:30,N,nominal,1.0NRT,299.6,3.3,D
10.08222,105.96735,334.1,0.56,0.43,2021-03-09,06:30,N,nominal,1.0NRT,299,4.4,D
10.08149,105.96221,336.6,0.56,0.43,2021-03-09,06:30,N,nominal,1.0NRT,299.9,9.7,D
10.06842,105.87022,330.3,0.55,0.43,2021-03-09,06:30,N,nominal,1.0NRT,293.8,0.9,D
10.08055,105.96564,330.4,0.56,0.43,2021-03-09,06:30,N,nominal,1.0NRT,300.1,7.7,D
10.08453,105.96509,345.4,0.56,0.43,2021-03-09,06:30,N,nominal,1.0NRT,298.7,7.7,D
10.02591,105.47579,336.9,0.53,0.42,2021-03-09,06:30,N,nominal,1.0NRT,298.6,5.3,D
10.05014,105.56628,334,0.53,0.42,2021-03-09,06:30,N,nominal,1.0NRT,295.6,5.2,D
10.03348,105.44532,336.1,0.52,0.42,2021-03-09,06:30,N,nominal,1.0NRT,300,7.5,D
10.05452,105.54084,333.5,0.53,0.42,2021-03-09,06:30,N,nominal,1.0NRT,298.4,5.3,D
10.12366,105.89689,331.2,0.56,0.43,2021-03-09,06:30,N,nominal,1.0NRT,295.3,2.6,D
10.06709,105.48969,332.7,0.53,0.42,2021-03-09,06:30,N,nominal,1.0NRT,298.9,8.1,D
10.07027,105.48433,335.2,0.53,0.42,2021-03-09,06:30,N,nominal,1.0NRT,299.8,6.1,D
10.06287,105.43147,337.9,0.52,0.42,2021-03-09,06:30,N,nominal,1.0NRT,295.5,5.9,D
10.06153,105.42188,344.2,0.52,0.42,2021-03-09,06:30,N,nominal,1.0NRT,298.6,9.2,D
10.05535,105.34991,337.3,0.52,0.41,2021-03-09,06:30,N,nominal,1.0NRT,296.4,3.1,D
10.06366,105.35358,332.2,0.52,0.41,2021-03-09,06:30,N,nominal,1.0NRT,298.8,4.4,D
10.06299,105.34884,338,0.52,0.41,2021-03-09,06:30,N,nominal,1.0NRT,299.3,4.4,D
10.07781,105.37096,344,0.52,0.41,2021-03-09,06:30,N,nominal,1.0NRT,298.9,7.1,D
10.07714,105.36621,333.1,0.52,0.41,2021-03-09,06:30,N,nominal,1.0NRT,298.3,7.1,D
10.06177,105.25771,352.8,0.51,0.41,2021-03-09,06:30,N,nominal,1.0NRT,299.6,30.2,D
10.09578,105.30567,339.3,0.52,0.41,2021-03-09,06:30,N,nominal,1.0NRT,301.4,7.3,D
10.16633,105.83595,336.8,0.55,0.43,2021-03-09,06:30,N,nominal,1.0NRT,295.2,5.1,D
10.09396,105.30244,334.4,0.52,0.41,2021-03-09,06:30,N,nominal,1.0NRT,299.7,3.1,D
9.06122,98.31248,347.2,0.46,0.39,2021-03-09,06:30,N,nominal,1.0NRT,304.2,7.9,D
10.13786,105.45185,330.3,0.53,0.42,2021-03-09,06:30,N,nominal,1.0NRT,291.5,3.1,D
10.1372,105.44704,334.2,0.53,0.42,2021-03-09,06:30,N,nominal,1.0NRT,296.8,3.1,D
10.14423,105.44115,337.2,0.53,0.42,2021-03-09,06:30,N,nominal,1.0NRT,295.4,5,D
10.15644,105.44434,347.5,0.53,0.42,2021-03-09,06:30,N,nominal,1.0NRT,294.2,8.3,D
10.19765,105.7135,331.3,0.55,0.42,2021-03-09,06:30,N,nominal,1.0NRT,299.8,3.7,D
10.14037,105.30073,336.2,0.52,0.41,2021-03-09,06:30,N,nominal,1.0NRT,300,15.6,D
10.16707,105.297,347.8,0.52,0.41,2021-03-09,06:30,N,nominal,1.0NRT,302.5,19.7,D
10.17088,105.29646,347.5,0.52,0.41,2021-03-09,06:30,N,nominal,1.0NRT,297.9,19.7,D
10.16955,105.28702,331,0.52,0.41,2021-03-09,06:30,N,nominal,1.0NRT,300,6.9,D
10.16548,105.14932,333.5,0.51,0.41,2021-03-09,06:30,N,nominal,1.0NRT,298,4,D
12.47407,107.11842,347.8,0.48,0.48,2021-03-09,06:30,N,nominal,1.0NRT,305.9,8.5,D
12.47349,107.11402,332.9,0.48,0.48,2021-03-09,06:30,N,low,1.0NRT,303,8.5,D
12.46998,107.08749,342,0.47,0.48,2021-03-09,06:30,N,nominal,1.0NRT,300.6,5.4,D
12.04062,103.96318,330.2,0.46,0.39,2021-03-09,06:30,N,low,1.0NRT,300.9,2.6,D
12.49848,107.26893,354.7,0.49,0.48,2021-03-09,06:30,N,nominal,1.0NRT,301.5,12.4,D
12.39431,106.4875,345.2,0.43,0.46,2021-03-09,06:30,N,nominal,1.0NRT,309,9.6,D
12.48063,107.09991,353,0.48,0.48,2021-03-09,06:30,N,nominal,1.0NRT,303.2,13.7,D
12.43309,106.74374,342,0.45,0.47,2021-03-09,06:30,N,nominal,1.0NRT,307.5,4.7,D
12.48276,107.08214,339,0.47,0.48,2021-03-09,06:30,N,nominal,1.0NRT,302.3,6.5,D
12.47645,107.03479,341.5,0.47,0.48,2021-03-09,06:30,N,nominal,1.0NRT,304.6,12.7,D
12.47588,107.0305,340,0.47,0.48,2021-03-09,06:30,N,nominal,1.0NRT,302.2,8,D
12.41311,106.56271,343.2,0.44,0.46,2021-03-09,06:30,N,nominal,1.0NRT,312.2,6.5,D
12.18739,104.92187,338.5,0.52,0.42,2021-03-09,06:30,N,nominal,1.0NRT,300.9,2.8,D
12.54563,107.52148,367,0.51,0.49,2021-03-09,06:30,N,high,1.0NRT,303.5,11,D
12.50589,107.22191,343.7,0.48,0.48,2021-03-09,06:30,N,nominal,1.0NRT,299.7,11.2,D
12.55022,107.52113,332.6,0.51,0.49,2021-03-09,06:30,N,nominal,1.0NRT,299.2,11,D
12.53056,107.37291,342.5,0.5,0.49,2021-03-09,06:30,N,nominal,1.0NRT,301.4,6.2,D
12.51038,107.22155,345.4,0.48,0.48,2021-03-09,06:30,N,nominal,1.0NRT,299,11.2,D
12.41074,106.48125,351.3,0.43,0.46,2021-03-09,06:30,N,nominal,1.0NRT,312.5,10.9,D
12.47944,107.10049,341.1,0.48,0.48,2021-03-09,06:30,N,nominal,1.0NRT,302.9,7.7,D
12.43451,106.74358,342.1,0.45,0.47,2021-03-09,06:30,N,nominal,1.0NRT,307.8,5,D
12.41155,106.56272,337.5,0.44,0.46,2021-03-09,06:30,N,low,1.0NRT,311.6,6.1,D
12.16857,104.70895,335.9,0.51,0.41,2021-03-09,06:30,N,nominal,1.0NRT,298.7,4.1,D
12.48389,107.10005,341.3,0.48,0.48,2021-03-09,06:30,N,nominal,1.0NRT,302.4,7.7,D
12.4817,107.08262,332.7,0.47,0.48,2021-03-09,06:30,N,nominal,1.0NRT,302.2,5.9,D
12.47575,107.03526,332.2,0.47,0.48,2021-03-09,06:30,N,low,1.0NRT,302.2,7.9,D
12.47521,107.03095,339.8,0.47,0.48,2021-03-09,06:30,N,nominal,1.0NRT,304.3,9.1,D
12.07003,103.9595,338.3,0.46,0.39,2021-03-09,06:30,N,nominal,1.0NRT,304.9,15.3,D
12.06944,103.95525,350,0.46,0.39,2021-03-09,06:30,N,nominal,1.0NRT,306,15.3,D
12.40977,106.48106,352,0.43,0.46,2021-03-09,06:30,N,nominal,1.0NRT,312.1,7.7,D
12.09318,104.10036,339.5,0.47,0.4,2021-03-09,06:30,N,nominal,1.0NRT,303.9,6.5,D
12.5458,107.52244,354,0.51,0.49,2021-03-09,06:30,N,nominal,1.0NRT,304.3,12.6,D
10.23421,105.42551,342,0.53,0.42,2021-03-09,06:30,N,nominal,1.0NRT,299.4,8,D
10.23938,105.4346,343.7,0.53,0.42,2021-03-09,06:30,N,nominal,1.0NRT,294.6,7.1,D
10.23872,105.42978,336.1,0.53,0.42,2021-03-09,06:30,N,nominal,1.0NRT,298.8,5.5,D
10.27739,105.4539,339.4,0.53,0.42,2021-03-09,06:30,N,nominal,1.0NRT,298.4,8.3,D
10.33112,105.5557,330.6,0.54,0.42,2021-03-09,06:30,N,nominal,1.0NRT,298,3.2,D
10.38319,105.78241,339.8,0.55,0.43,2021-03-09,06:30,N,nominal,1.0NRT,299.1,4.8,D
10.38641,105.7768,333.6,0.55,0.43,2021-03-09,06:30,N,nominal,1.0NRT,299.3,4.8,D
10.38235,105.78448,343.3,0.55,0.43,2021-03-09,06:30,N,nominal,1.0NRT,298.5,7.2,D
11.1541,106.32888,331.5,0.41,0.45,2021-03-09,06:30,N,low,1.0NRT,305.5,5.7,D
11.11977,106.04575,351.5,0.39,0.44,2021-03-09,06:30,N,nominal,1.0NRT,308.1,11.5,D
10.86646,104.17596,335.8,0.46,0.39,2021-03-09,06:30,N,nominal,1.0NRT,304.3,4,D
10.83093,103.80153,344.1,0.44,0.39,2021-03-09,06:30,N,nominal,1.0NRT,306.9,18.2,D
11.45666,108.29076,334.7,0.55,0.51,2021-03-09,06:30,N,nominal,1.0NRT,300.6,6.1,D
10.83448,103.80101,347,0.44,0.39,2021-03-09,06:30,N,nominal,1.0NRT,303.2,18.2,D
10.89174,104.17221,340.7,0.46,0.39,2021-03-09,06:30,N,nominal,1.0NRT,301.6,4.6,D
11.45751,108.28775,334.9,0.55,0.51,2021-03-09,06:30,N,nominal,1.0NRT,300.4,9.3,D
11.39374,107.42119,344.9,0.48,0.48,2021-03-09,06:30,N,nominal,1.0NRT,298.2,10.9,D
11.10897,105.26991,331.2,0.53,0.42,2021-03-09,06:30,N,nominal,1.0NRT,299,4.3,D
11.58057,108.49273,330,0.57,0.52,2021-03-09,06:30,N,nominal,1.0NRT,298.5,4.8,D
11.09782,104.8577,336.1,0.5,0.41,2021-03-09,06:30,N,nominal,1.0NRT,303.5,4.6,D
11.00494,104.1566,340.6,0.46,0.39,2021-03-09,06:30,N,nominal,1.0NRT,303.6,8,D
11.01183,103.68497,342.3,0.44,0.38,2021-03-09,06:30,N,nominal,1.0NRT,302.6,2.9,D
11.01125,103.68095,333.2,0.44,0.38,2021-03-09,06:30,N,nominal,1.0NRT,302.4,2.9,D
11.07841,104.12428,335.9,0.46,0.39,2021-03-09,06:30,N,nominal,1.0NRT,303.7,11.2,D
11.06071,103.77279,334.6,0.44,0.39,2021-03-09,06:30,N,nominal,1.0NRT,300.5,2.4,D
11.06426,103.77231,336.3,0.44,0.39,2021-03-09,06:30,N,nominal,1.0NRT,301.1,5.1,D
11.06355,103.77278,340.5,0.44,0.39,2021-03-09,06:30,N,nominal,1.0NRT,302.8,8.8,D
11.24106,104.94894,332.1,0.51,0.41,2021-03-09,06:30,N,nominal,1.0NRT,300.3,3.8,D
11.12826,103.94792,331.8,0.45,0.39,2021-03-09,06:30,N,nominal,1.0NRT,300.6,3,D
11.27135,104.75156,348.1,0.5,0.41,2021-03-09,06:30,N,nominal,1.0NRT,306.7,19.4,D
11.15339,103.91895,336.1,0.45,0.39,2021-03-09,06:30,N,nominal,1.0NRT,303.8,4.8,D
11.2751,104.75102,335.5,0.5,0.41,2021-03-09,06:30,N,nominal,1.0NRT,302,5.7,D
11.15697,103.91843,330.9,0.45,0.39,2021-03-09,06:30,N,nominal,1.0NRT,299.6,3.4,D
11.1271,103.68502,333.6,0.44,0.38,2021-03-09,06:30,N,nominal,1.0NRT,300.6,2.9,D
11.13064,103.68451,338.2,0.44,0.38,2021-03-09,06:30,N,nominal,1.0NRT,300.3,5.5,D
11.84315,108.83455,332.6,0.61,0.53,2021-03-09,06:30,N,nominal,1.0NRT,302.4,1.2,D
11.12056,103.44154,334.1,0.43,0.38,2021-03-09,06:30,N,nominal,1.0NRT,301.2,3.2,D
11.84424,108.83704,333.8,0.61,0.53,2021-03-09,06:30,N,nominal,1.0NRT,303.3,3.1,D
11.15176,103.45708,349.8,0.43,0.38,2021-03-09,06:30,N,nominal,1.0NRT,303.7,13.8,D
11.83691,108.49519,339.4,0.58,0.52,2021-03-09,06:30,N,nominal,1.0NRT,299.1,5.9,D
11.90055,108.96735,342.1,0.62,0.54,2021-03-09,06:30,N,nominal,1.0NRT,299.4,8.2,D
11.23797,103.60724,334.1,0.44,0.38,2021-03-09,06:30,N,nominal,1.0NRT,297.4,3.4,D
11.32443,104.07971,335,0.46,0.39,2021-03-09,06:30,N,nominal,1.0NRT,296.8,3.6,D
11.32566,104.08084,332.7,0.46,0.39,2021-03-09,06:30,N,nominal,1.0NRT,299.3,2.8,D
11.42598,104.617,349.6,0.49,0.4,2021-03-09,06:30,N,nominal,1.0NRT,308.3,11.9,D
11.95891,108.57748,341.6,0.59,0.53,2021-03-09,06:30,N,nominal,1.0NRT,297.1,4.3,D
11.72917,106.71437,330.3,0.44,0.46,2021-03-09,06:30,N,nominal,1.0NRT,299.6,6.3,D
11.92537,107.97158,331.1,0.53,0.5,2021-03-09,06:30,N,nominal,1.0NRT,297,2.7,D
11.40132,104.12006,339.7,0.46,0.39,2021-03-09,06:30,N,low,1.0NRT,310.1,5.8,D
11.99212,108.37556,331.3,0.57,0.52,2021-03-09,06:30,N,nominal,1.0NRT,300.6,2.7,D
11.40732,104.08438,341.7,0.46,0.39,2021-03-09,06:30,N,nominal,1.0NRT,306.5,15.2,D
11.29734,103.12545,335.3,0.42,0.38,2021-03-09,06:30,N,nominal,1.0NRT,299.2,4.1,D
11.32989,103.24306,338,0.43,0.38,2021-03-09,06:30,N,nominal,1.0NRT,299,6.9,D
11.32933,103.23917,340.4,0.43,0.38,2021-03-09,06:30,N,nominal,1.0NRT,300.8,6.9,D
11.33337,103.24255,341,0.43,0.38,2021-03-09,06:30,N,nominal,1.0NRT,308.6,43.2,D
11.33282,103.23865,339.3,0.43,0.38,2021-03-09,06:30,N,nominal,1.0NRT,299.7,43.2,D
11.33685,103.14296,338.2,0.42,0.38,2021-03-09,06:30,N,nominal,1.0NRT,299.5,4.9,D
12.10461,108.81394,340,0.61,0.54,2021-03-09,06:30,N,nominal,1.0NRT,295,12.3,D
11.48984,104.14249,342.2,0.47,0.39,2021-03-09,06:30,N,nominal,1.0NRT,305.5,8.2,D
11.5312,104.25102,341.9,0.47,0.4,2021-03-09,06:30,N,nominal,1.0NRT,304.5,7.5,D
12.12558,108.58488,336,0.59,0.53,2021-03-09,06:30,N,nominal,1.0NRT,302,5.4,D
12.12872,108.58698,332.7,0.59,0.53,2021-03-09,06:30,N,nominal,1.0NRT,300.7,5.6,D
11.50755,103.73518,335.5,0.45,0.39,2021-03-09,06:30,N,nominal,1.0NRT,301.6,4.9,D
11.73333,104.94881,333.4,0.52,0.41,2021-03-09,06:30,N,nominal,1.0NRT,299.5,5.4,D
12.12837,107.74454,338.5,0.52,0.5,2021-03-09,06:30,N,nominal,1.0NRT,295.2,10.5,D
11.79503,105.251,338.3,0.54,0.42,2021-03-09,06:30,N,nominal,1.0NRT,298.8,6.9,D
11.79434,105.24606,337.9,0.54,0.42,2021-03-09,06:30,N,nominal,1.0NRT,299.5,6.9,D
11.62642,104.03121,334.2,0.46,0.39,2021-03-09,06:30,N,nominal,1.0NRT,300.9,2.7,D
12.13217,107.74513,344.1,0.52,0.5,2021-03-09,06:30,N,nominal,1.0NRT,295.4,11.6,D
12.01459,106.60607,354.5,0.44,0.46,2021-03-09,06:30,N,nominal,1.0NRT,312.6,16.8,D
11.97711,106.19066,343.9,0.41,0.45,2021-03-09,06:30,N,nominal,1.0NRT,301.7,3.3,D
11.77202,104.51118,335,0.49,0.4,2021-03-09,06:30,N,nominal,1.0NRT,304.4,5,D
11.76376,104.39838,337.4,0.48,0.4,2021-03-09,06:30,N,nominal,1.0NRT,306.8,4.5,D
11.64423,103.55705,345.9,0.44,0.38,2021-03-09,06:30,N,nominal,1.0NRT,296.6,15.5,D
11.92824,105.55371,339.4,0.56,0.43,2021-03-09,06:30,N,nominal,1.0NRT,304.7,11.5,D
11.64661,103.54847,334.8,0.44,0.38,2021-03-09,06:30,N,nominal,1.0NRT,300.5,4.3,D
12.07305,106.58995,338.6,0.43,0.46,2021-03-09,06:30,N,low,1.0NRT,308.7,4.4,D
12.07251,106.58595,345.7,0.43,0.46,2021-03-09,06:30,N,nominal,1.0NRT,304.5,4.4,D
12.07676,106.58538,340,0.43,0.46,2021-03-09,06:30,N,nominal,1.0NRT,305,4.4,D
12.22916,107.6638,338.8,0.51,0.5,2021-03-09,06:30,N,nominal,1.0NRT,296.1,4.4,D
11.78817,104.33168,335.3,0.48,0.4,2021-03-09,06:30,N,nominal,1.0NRT,303.1,4,D
11.78754,104.32728,337.2,0.48,0.4,2021-03-09,06:30,N,nominal,1.0NRT,305.1,4,D
11.79049,104.32868,347.9,0.48,0.4,2021-03-09,06:30,N,nominal,1.0NRT,303.5,12,D
11.66767,103.44307,330.7,0.44,0.38,2021-03-09,06:30,N,low,1.0NRT,301.7,3.4,D
12.22948,107.6667,340.4,0.51,0.5,2021-03-09,06:30,N,nominal,1.0NRT,297.1,6.2,D
11.80457,104.3492,339.6,0.48,0.4,2021-03-09,06:30,N,nominal,1.0NRT,305.8,4.7,D
12.15861,106.92429,343.6,0.46,0.47,2021-03-09,06:30,N,nominal,1.0NRT,302.9,6.4,D
12.11185,106.56156,350.3,0.43,0.46,2021-03-09,06:30,N,nominal,1.0NRT,308.9,11.4,D
11.87609,104.76015,338.7,0.51,0.41,2021-03-09,06:30,N,nominal,1.0NRT,303,8.6,D
12.10946,106.47688,339,0.43,0.46,2021-03-09,06:30,N,nominal,1.0NRT,309,5.4,D
12.15865,106.82182,354.6,0.45,0.47,2021-03-09,06:30,N,nominal,1.0NRT,300.1,8.9,D
12.18587,106.92946,339,0.46,0.47,2021-03-09,06:30,N,nominal,1.0NRT,297.5,16.1,D
12.18532,106.92523,345.6,0.46,0.47,2021-03-09,06:30,N,nominal,1.0NRT,301.9,16.1,D
12.18476,106.921,342.2,0.46,0.47,2021-03-09,06:30,N,nominal,1.0NRT,302,6.4,D
12.07547,106.09023,341.9,0.4,0.45,2021-03-09,06:30,N,nominal,1.0NRT,304,10.2,D
11.79891,104.01385,338.5,0.46,0.39,2021-03-09,06:30,N,nominal,1.0NRT,303.2,8,D
12.18459,106.81831,336.5,0.45,0.47,2021-03-09,06:30,N,nominal,1.0NRT,306.1,4.9,D
12.18891,106.8177,347.1,0.45,0.47,2021-03-09,06:30,N,nominal,1.0NRT,305.8,4.9,D
11.78872,103.88955,336.5,0.46,0.39,2021-03-09,06:30,N,nominal,1.0NRT,299.3,10.5,D
12.30416,107.66742,343.4,0.52,0.5,2021-03-09,06:30,N,nominal,1.0NRT,299.8,4.9,D
12.09463,106.04594,332.6,0.4,0.44,2021-03-09,06:30,N,low,1.0NRT,303.9,3.5,D
12.12256,106.22207,344.7,0.41,0.45,2021-03-09,06:30,N,nominal,1.0NRT,306.6,7.5,D
12.12205,106.21824,335.9,0.41,0.45,2021-03-09,06:30,N,low,1.0NRT,305.9,5,D
12.22337,106.91135,347.9,0.46,0.47,2021-03-09,06:30,N,nominal,1.0NRT,302.6,33.1,D
12.2228,106.9071,342.2,0.46,0.47,2021-03-09,06:30,N,nominal,1.0NRT,302.3,10.8,D
12.22056,106.89021,343.8,0.46,0.47,2021-03-09,06:30,N,nominal,1.0NRT,301.5,6,D
12.22774,106.9109,343,0.46,0.47,2021-03-09,06:30,N,nominal,1.0NRT,304,33.1,D
12.21074,106.71796,334.9,0.44,0.46,2021-03-09,06:30,N,low,1.0NRT,307.4,5.1,D
12.32175,107.48282,333.9,0.5,0.49,2021-03-09,06:30,N,nominal,1.0NRT,300.2,2.8,D
12.0854,105.64742,336.5,0.57,0.43,2021-03-09,06:30,N,low,1.0NRT,306.9,5.3,D
11.92037,104.4931,337.1,0.49,0.4,2021-03-09,06:30,N,nominal,1.0NRT,306.4,7.9,D
11.7024,102.92794,348.5,0.42,0.37,2021-03-09,06:30,N,nominal,1.0NRT,301,12.7,D
12.32264,107.4836,334.3,0.5,0.49,2021-03-09,06:30,N,nominal,1.0NRT,300.3,2.4,D
12.17858,106.28431,347.6,0.42,0.45,2021-03-09,06:30,N,nominal,1.0NRT,312.9,53.8,D
12.17807,106.28043,346.1,0.42,0.45,2021-03-09,06:30,N,nominal,1.0NRT,308.5,18,D
12.10147,105.60482,339.5,0.57,0.43,2021-03-09,06:30,N,nominal,1.0NRT,306.8,10.8,D
12.34926,107.47546,332.3,0.5,0.49,2021-03-09,06:30,N,nominal,1.0NRT,301.6,5.4,D
12.29695,107.06546,341.9,0.47,0.48,2021-03-09,06:30,N,nominal,1.0NRT,297.9,14.1,D
12.29638,107.06098,346.6,0.47,0.48,2021-03-09,06:30,N,nominal,1.0NRT,300.4,32.5,D
12.30135,107.0648,331.2,0.47,0.48,2021-03-09,06:30,N,nominal,1.0NRT,300.2,14.1,D
12.30078,107.06042,339.1,0.47,0.48,2021-03-09,06:30,N,nominal,1.0NRT,307.9,32.5,D
12.30024,107.05618,343.7,0.47,0.48,2021-03-09,06:30,N,nominal,1.0NRT,305,32.5,D
12.1699,106.05763,337.7,0.4,0.45,2021-03-09,06:30,N,nominal,1.0NRT,300.9,3,D
12.27403,106.81911,338.3,0.45,0.47,2021-03-09,06:30,N,nominal,1.0NRT,302.8,4.8,D
12.31565,107.07146,334.4,0.47,0.48,2021-03-09,06:30,N,nominal,1.0NRT,296.4,4.1,D
12.23209,106.43211,344.3,0.43,0.46,2021-03-09,06:30,N,nominal,1.0NRT,306.4,6.1,D
12.37435,107.4915,339.9,0.5,0.49,2021-03-09,06:30,N,nominal,1.0NRT,301.5,12.4,D
12.37375,107.48679,334.4,0.5,0.49,2021-03-09,06:30,N,nominal,1.0NRT,302.9,13.6,D
12.23787,106.44341,346.4,0.43,0.46,2021-03-09,06:30,N,nominal,1.0NRT,307.5,9.7,D
12.3783,107.48633,335.9,0.5,0.49,2021-03-09,06:30,N,nominal,1.0NRT,297.6,4.1,D
12.22031,106.27872,344.7,0.42,0.45,2021-03-09,06:30,N,nominal,1.0NRT,304.9,4.7,D
12.2198,106.27485,353.6,0.42,0.45,2021-03-09,06:30,N,nominal,1.0NRT,305.8,8.5,D
11.94446,104.25783,338.9,0.48,0.4,2021-03-09,06:30,N,nominal,1.0NRT,304.6,6.1,D
12.24159,106.40675,337.3,0.43,0.46,2021-03-09,06:30,N,nominal,1.0NRT,305,2.9,D
12.24107,106.4028,334.3,0.43,0.46,2021-03-09,06:30,N,low,1.0NRT,305.7,2.9,D
12.22448,106.27815,341.1,0.42,0.45,2021-03-09,06:30,N,nominal,1.0NRT,302.7,4.7,D
12.38892,107.46146,331.7,0.5,0.49,2021-03-09,06:30,N,nominal,1.0NRT,294.9,3.5,D
12.24739,106.38597,346.6,0.42,0.46,2021-03-09,06:30,N,nominal,1.0NRT,307.6,8.7,D
12.03298,104.81098,330.4,0.51,0.41,2021-03-09,06:30,N,low,1.0NRT,303,2.5,D
12.37667,107.33207,347.8,0.49,0.49,2021-03-09,06:30,N,nominal,1.0NRT,302.6,74.5,D
12.38114,107.33141,344.1,0.49,0.49,2021-03-09,06:30,N,nominal,1.0NRT,316.3,74.5,D
12.25056,106.34576,339.6,0.42,0.45,2021-03-09,06:30,N,nominal,1.0NRT,306.1,8.2,D
12.17967,105.82089,330.8,0.39,0.44,2021-03-09,06:30,N,low,1.0NRT,303.1,3.2,D
12.38055,107.32686,294.4,0.49,0.49,2021-03-09,06:30,N,low,1.0NRT,298.9,66.7,D
12.4053,107.44582,343.4,0.5,0.49,2021-03-09,06:30,N,nominal,1.0NRT,295.1,14.4,D
12.36613,107.14812,346.9,0.48,0.48,2021-03-09,06:30,N,nominal,1.0NRT,305.3,6.3,D
12.30072,106.65583,343,0.44,0.46,2021-03-09,06:30,N,nominal,1.0NRT,310.8,8.1,D
12.20866,105.97316,339.6,0.4,0.44,2021-03-09,06:30,N,nominal,1.0NRT,300.6,1.7,D
12.20616,105.95477,333.5,0.4,0.44,2021-03-09,06:30,N,nominal,1.0NRT,301.5,2.2,D
12.05014,104.82298,335.4,0.51,0.41,2021-03-09,06:30,N,nominal,1.0NRT,299.7,5.9,D
12.37056,107.14754,355.3,0.48,0.48,2021-03-09,06:30,N,nominal,1.0NRT,305.9,23.2,D
12.35908,107.0609,341.8,0.47,0.48,2021-03-09,06:30,N,nominal,1.0NRT,301.8,10.1,D
12.35852,107.05669,337.9,0.47,0.48,2021-03-09,06:30,N,nominal,1.0NRT,299.4,10.1,D
12.25003,106.24715,336.8,0.42,0.45,2021-03-09,06:30,N,nominal,1.0NRT,301.1,3.9,D
12.24951,106.24329,339.9,0.42,0.45,2021-03-09,06:30,N,nominal,1.0NRT,300.9,3.9,D
12.21275,105.9726,342.3,0.4,0.44,2021-03-09,06:30,N,nominal,1.0NRT,301,5.5,D
12.21225,105.96893,332.1,0.4,0.44,2021-03-09,06:30,N,nominal,1.0NRT,299.4,2.4,D
12.42749,107.50935,331.3,0.5,0.49,2021-03-09,06:30,N,nominal,1.0NRT,298.5,5.5,D
12.42498,107.49037,331.1,0.5,0.49,2021-03-09,06:30,N,nominal,1.0NRT,298.6,8.7,D
12.33074,106.78185,336.3,0.45,0.47,2021-03-09,06:30,N,nominal,1.0NRT,303.2,3.2,D
12.271,106.33907,338.8,0.42,0.45,2021-03-09,06:30,N,nominal,1.0NRT,306.4,4.7,D
